Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Accrual Date
RPD,RAPID7 INC,Information Technology,Equity,"775,308.38",0.01,"775,308.38","14,927.00",51.94,United States,NASDAQ,USD,1.00,--
CACC,CREDIT ACCEPTANCE CORP,Financials,Equity,"775,332.30",0.01,"775,332.30","1,795.00",431.94,United States,NASDAQ,USD,1.00,--
NOG,NORTHERN OIL AND GAS INC,Energy,Equity,"772,144.10",0.01,"772,144.10","20,618.00",37.45,United States,New York Stock Exchange Inc.,USD,1.00,--
VAC,MARRIOTT VACATIONS WORLDWIDE CORP,Consumer Discretionary,Equity,"772,465.32",0.01,"772,465.32","9,603.00",80.44,United States,New York Stock Exchange Inc.,USD,1.00,--
CVLT,COMMVAULT SYSTEMS INC,Information Technology,Equity,"772,828.39",0.01,"772,828.39","10,973.00",70.43,United States,NASDAQ,USD,1.00,--
ITRI,ITRON INC,Information Technology,Equity,"771,617.40",0.01,"771,617.40","11,612.00",66.45,United States,NASDAQ,USD,1.00,--
CYTK,CYTOKINETICS INC,Health Care,Equity,"768,584.26",0.01,"768,584.26","24,086.00",31.91,United States,NASDAQ,USD,1.00,--
HL,HECLA MINING,Materials,Equity,"767,362.20",0.01,"767,362.20","164,670.00",4.66,United States,New York Stock Exchange Inc.,USD,1.00,--
ARWR,ARROWHEAD PHARMACEUTICALS INC,Health Care,Equity,"767,845.44",0.01,"767,845.44","26,514.00",28.96,United States,NASDAQ,USD,1.00,--
IGT,INTERNATIONAL GAME TECHNOLOGY PLC,Consumer Discretionary,Equity,"768,270.29",0.01,"768,270.29","28,339.00",27.11,United States,New York Stock Exchange Inc.,USD,1.00,--
CABO,CABLE ONE INC,Communication,Equity,"766,260.00",0.01,"766,260.00","1,419.00",540.00,United States,New York Stock Exchange Inc.,USD,1.00,--
PLXS,PLEXUS CORP,Information Technology,Equity,"766,837.28",0.01,"766,837.28","7,348.00",104.36,United States,NASDAQ,USD,1.00,--
FTDR,FRONTDOOR INC,Consumer Discretionary,Equity,"767,125.80",0.01,"767,125.80","22,470.00",34.14,United States,NASDAQ,USD,1.00,--
FORM,FORMFACTOR INC,Information Technology,Equity,"763,105.13",0.01,"763,105.13","20,087.00",37.99,United States,NASDAQ,USD,1.00,--
IRT,INDEPENDENCE REALTY INC TRUST,Real Estate,Equity,"763,692.80",0.01,"763,692.80","56,992.00",13.40,United States,New York Stock Exchange Inc.,USD,1.00,--
FTRE,FORTREA HOLDINGS INC,Health Care,Equity,"762,054.30",0.01,"762,054.30","23,198.00",32.85,United States,NASDAQ,USD,1.00,--
AMN,AMN HEALTHCARE INC,Health Care,Equity,"758,590.47",0.01,"758,590.47","11,187.00",67.81,United States,New York Stock Exchange Inc.,USD,1.00,--
ALIT,ALIGHT INC CLASS A,Industrials,Equity,"758,788.32",0.01,"758,788.32","100,104.00",7.58,United States,New York Stock Exchange Inc.,USD,1.00,--
BDC,BELDEN INC,Information Technology,Equity,"757,773.45",0.01,"757,773.45","11,035.00",68.67,United States,New York Stock Exchange Inc.,USD,1.00,--
WD,WALKER & DUNLOP INC,Financials,Equity,"755,910.35",0.01,"755,910.35","9,157.00",82.55,United States,New York Stock Exchange Inc.,USD,1.00,--
LCII,LCI INDUSTRIES,Consumer Discretionary,Equity,"756,650.79",0.01,"756,650.79","6,837.00",110.67,United States,New York Stock Exchange Inc.,USD,1.00,--
OGN,ORGANON,Health Care,Equity,"755,238.08",0.01,"755,238.08","67,192.00",11.24,United States,New York Stock Exchange Inc.,USD,1.00,--
MHO,M I HOMES INC,Consumer Discretionary,Equity,"751,222.50",0.01,"751,222.50","7,175.00",104.70,United States,New York Stock Exchange Inc.,USD,1.00,--
CCOI,COGENT COMMUNICATIONS HOLDINGS INC,Communication,Equity,"749,210.28",0.01,"749,210.28","11,362.00",65.94,United States,NASDAQ,USD,1.00,--
CSWI,CSW INDUSTRIALS INC,Industrials,Equity,"748,018.55",0.01,"748,018.55","4,261.00",175.55,United States,NASDAQ,USD,1.00,--
TDOC,TELADOC HEALTH INC,Health Care,Equity,"746,807.05",0.01,"746,807.05","43,801.00",17.05,United States,New York Stock Exchange Inc.,USD,1.00,--
PIPR,PIPER SANDLER COMPANIES,Financials,Equity,"746,208.07",0.01,"746,208.07","4,889.00",152.63,United States,New York Stock Exchange Inc.,USD,1.00,--
TPH,TRI POINTE HOMES INC,Consumer Discretionary,Equity,"744,190.09",0.01,"744,190.09","25,373.00",29.33,United States,New York Stock Exchange Inc.,USD,1.00,--
IDCC,INTERDIGITAL INC,Information Technology,Equity,"742,941.65",0.01,"742,941.65","7,463.00",99.55,United States,NASDAQ,USD,1.00,--
KLIC,KULICKE AND SOFFA INDUSTRIES INC,Information Technology,Equity,"743,622.00",0.01,"743,622.00","14,825.00",50.16,United States,NASDAQ,USD,1.00,--
IART,INTEGRA LIFESCIENCES HOLDINGS CORP,Health Care,Equity,"743,738.28",0.01,"743,738.28","19,002.00",39.14,United States,NASDAQ,USD,1.00,--
ARCB,ARCBEST CORP,Industrials,Equity,"741,874.56",0.01,"741,874.56","6,069.00",122.24,United States,NASDAQ,USD,1.00,--
KTB,KONTOOR BRANDS INC,Consumer Discretionary,Equity,"741,980.29",0.01,"741,980.29","13,913.00",53.33,United States,New York Stock Exchange Inc.,USD,1.00,--
GO,GROCERY OUTLET HOLDING CORP,Consumer Staples,Equity,"742,749.04",0.01,"742,749.04","25,772.00",28.82,United States,NASDAQ,USD,1.00,--
COLM,COLUMBIA SPORTSWEAR,Consumer Discretionary,Equity,"737,966.06",0.01,"737,966.06","9,854.00",74.89,United States,NASDAQ,USD,1.00,--
GMS,GMS INC,Industrials,Equity,"736,287.09",0.01,"736,287.09","10,991.00",66.99,United States,New York Stock Exchange Inc.,USD,1.00,--
RELY,REMITLY GLOBAL INC,Financials,Equity,"736,483.32",0.01,"736,483.32","34,002.00",21.66,United States,NASDAQ,USD,1.00,--
FOLD,AMICUS THERAPEUTICS INC,Health Care,Equity,"737,000.88",0.01,"737,000.88","69,267.00",10.64,United States,NASDAQ,USD,1.00,--
GKOS,GLAUKOS CORP,Health Care,Equity,"735,478.25",0.01,"735,478.25","11,665.00",63.05,United States,New York Stock Exchange Inc.,USD,1.00,--
TDW,TIDEWATER INC,Energy,Equity,"731,689.42",0.01,"731,689.42","12,866.00",56.87,United States,New York Stock Exchange Inc.,USD,1.00,--
NSA,NATIONAL STORAGE AFFILIATES TRUST,Real Estate,Equity,"729,425.90",0.01,"729,425.90","22,171.00",32.90,United States,New York Stock Exchange Inc.,USD,1.00,--
AXNX,AXONICS INC,Health Care,Equity,"728,715.83",0.01,"728,715.83","12,601.00",57.83,United States,NASDAQ,USD,1.00,--
NWL,NEWELL BRANDS INC,Consumer Discretionary,Equity,"727,501.21",0.01,"727,501.21","96,871.00",7.51,United States,NASDAQ,USD,1.00,--
MC,MOELIS CLASS A,Financials,Equity,"726,068.75",0.01,"726,068.75","16,225.00",44.75,United States,New York Stock Exchange Inc.,USD,1.00,--
VRRM,VERRA MOBILITY CORP CLASS A,Industrials,Equity,"724,402.94",0.01,"724,402.94","36,623.00",19.78,United States,NASDAQ,USD,1.00,--
BNL,BROADSTONE NET LEASE INC,Real Estate,Equity,"725,030.79",0.01,"725,030.79","45,859.00",15.81,United States,New York Stock Exchange Inc.,USD,1.00,--
MOD,MODINE MANUFACTURING,Consumer Discretionary,Equity,"723,586.80",0.01,"723,586.80","14,023.00",51.60,United States,New York Stock Exchange Inc.,USD,1.00,--
MDGL,MADRIGAL PHARMACEUTICALS INC,Health Care,Equity,"721,157.28",0.01,"721,157.28","3,786.00",190.48,United States,NASDAQ,USD,1.00,--
MRTX,MIRATI THERAPEUTICS INC,Health Care,Equity,"721,459.38",0.01,"721,459.38","12,685.00",56.88,United States,NASDAQ,USD,1.00,--
DY,DYCOM INDUSTRIES INC,Industrials,Equity,"719,843.88",0.01,"719,843.88","7,049.00",102.12,United States,New York Stock Exchange Inc.,USD,1.00,--
RARE,ULTRAGENYX PHARMACEUTICAL INC,Health Care,Equity,"720,067.45",0.01,"720,067.45","18,845.00",38.21,United States,NASDAQ,USD,1.00,--
GNW,GENWORTH FINANCIAL A INC,Financials,Equity,"720,508.00",0.01,"720,508.00","122,120.00",5.90,United States,New York Stock Exchange Inc.,USD,1.00,--
SKT,TANGER INC,Real Estate,Equity,"717,327.84",0.01,"717,327.84","28,488.00",25.18,United States,New York Stock Exchange Inc.,USD,1.00,--
HI,HILLENBRAND INC,Industrials,Equity,"718,025.00",0.01,"718,025.00","18,650.00",38.50,United States,New York Stock Exchange Inc.,USD,1.00,--
WHD,CACTUS INC CLASS A,Energy,Equity,"718,257.28",0.01,"718,257.28","17,134.00",41.92,United States,New York Stock Exchange Inc.,USD,1.00,--
ATGE,ADTALEM GLOBAL EDUCATION INC,Consumer Discretionary,Equity,"715,338.64",0.01,"715,338.64","12,541.00",57.04,United States,New York Stock Exchange Inc.,USD,1.00,--
STNG,SCORPIO TANKERS INC,Energy,Equity,"714,067.24",0.01,"714,067.24","12,596.00",56.69,United States,New York Stock Exchange Inc.,USD,1.00,--
DOCS,DOXIMITY INC CLASS A,Health Care,Equity,"714,120.48",0.01,"714,120.48","29,124.00",24.52,United States,New York Stock Exchange Inc.,USD,1.00,--
SPR,SPIRIT AEROSYSTEMS INC CLASS A,Industrials,Equity,"714,408.00",0.01,"714,408.00","27,744.00",25.75,United States,New York Stock Exchange Inc.,USD,1.00,--
BRZE,BRAZE INC CLASS A,Information Technology,Equity,"709,834.33",0.01,"709,834.33","13,631.00",52.08,United States,NASDAQ,USD,1.00,--
VSH,VISHAY INTERTECHNOLOGY INC,Information Technology,Equity,"708,602.58",0.01,"708,602.58","31,833.00",22.26,United States,New York Stock Exchange Inc.,USD,1.00,--
BTU,PEABODY ENERGY CORP,Energy,Equity,"708,950.27",0.01,"708,950.27","30,053.00",23.59,United States,New York Stock Exchange Inc.,USD,1.00,--
NWS,NEWS CORP CLASS B,Communication,Equity,"707,491.84",0.01,"707,491.84","30,976.00",22.84,United States,NASDAQ,USD,1.00,--
KFY,KORN FERRY,Industrials,Equity,"707,794.48",0.01,"707,794.48","13,922.00",50.84,United States,New York Stock Exchange Inc.,USD,1.00,--
MPW,MEDICAL PROPERTIES TRUST REIT INC,Real Estate,Equity,"705,796.00",0.01,"705,796.00","155,120.00",4.55,United States,New York Stock Exchange Inc.,USD,1.00,--
ABM,ABM INDUSTRIES INC,Industrials,Equity,"705,466.16",0.01,"705,466.16","17,257.00",40.88,United States,New York Stock Exchange Inc.,USD,1.00,--
TNL,TRAVEL LEISURE,Consumer Discretionary,Equity,"701,082.64",0.01,"701,082.64","18,626.00",37.64,United States,New York Stock Exchange Inc.,USD,1.00,--
CDP,COPT DEFENSE PROPERTIES,Real Estate,Equity,"701,782.90",0.01,"701,782.90","29,302.00",23.95,United States,New York Stock Exchange Inc.,USD,1.00,--
ENOV,ENOVIS CORP,Health Care,Equity,"699,102.90",0.01,"699,102.90","13,770.00",50.77,United States,New York Stock Exchange Inc.,USD,1.00,--
PGNY,PROGYNY INC,Health Care,Equity,"699,275.39",0.01,"699,275.39","20,707.00",33.77,United States,NASDAQ,USD,1.00,--
RNG,RINGCENTRAL INC CLASS A,Information Technology,Equity,"697,751.95",0.01,"697,751.95","24,019.00",29.05,United States,New York Stock Exchange Inc.,USD,1.00,--
LGIH,LGI HOMES INC,Consumer Discretionary,Equity,"696,799.65",0.01,"696,799.65","5,853.00",119.05,United States,NASDAQ,USD,1.00,--
TCBI,TEXAS CAPITAL BANCSHARES INC,Financials,Equity,"696,920.73",0.01,"696,920.73","12,837.00",54.29,United States,NASDAQ,USD,1.00,--
MGEE,MGE ENERGY INC,Utilities,Equity,"695,844.06",0.01,"695,844.06","9,354.00",74.39,United States,NASDAQ,USD,1.00,--
ABCB,AMERIS BANCORP,Financials,Equity,"693,620.74",0.01,"693,620.74","16,286.00",42.59,United States,NASDAQ,USD,1.00,--
HHH,HOWARD HUGHES HOLDINGS INC,Real Estate,Equity,"693,862.20",0.01,"693,862.20","9,518.00",72.90,United States,New York Stock Exchange Inc.,USD,1.00,--
UNF,UNIFIRST CORP,Industrials,Equity,"692,384.94",0.01,"692,384.94","4,041.00",171.34,United States,New York Stock Exchange Inc.,USD,1.00,--
NTLA,INTELLIA THERAPEUTICS INC,Health Care,Equity,"692,439.58",0.01,"692,439.58","22,883.00",30.26,United States,NASDAQ,USD,1.00,--
DOC,PHYSICIANS REALTY TRUST REIT,Real Estate,Equity,"688,856.21",0.01,"688,856.21","61,123.00",11.27,United States,New York Stock Exchange Inc.,USD,1.00,--
ASB,ASSOCIATED BANCORP,Financials,Equity,"687,805.04",0.01,"687,805.04","38,903.00",17.68,United States,New York Stock Exchange Inc.,USD,1.00,--
ALRM,ALARM.COM HOLDINGS INC,Information Technology,Equity,"686,107.62",0.01,"686,107.62","12,018.00",57.09,United States,NASDAQ,USD,1.00,--
EVTC,EVERTEC INC,Financials,Equity,"685,174.43",0.01,"685,174.43","18,839.00",36.37,United States,New York Stock Exchange Inc.,USD,1.00,--
KMPR,KEMPER CORP,Financials,Equity,"685,684.16",0.01,"685,684.16","16,111.00",42.56,United States,New York Stock Exchange Inc.,USD,1.00,--
PDCO,PATTERSON COMPANIES INC,Health Care,Equity,"685,715.13",0.01,"685,715.13","21,223.00",32.31,United States,NASDAQ,USD,1.00,--
FBP,FIRST BANCORP,Financials,Equity,"683,364.94",0.01,"683,364.94","45,497.00",15.02,United States,New York Stock Exchange Inc.,USD,1.00,--
ESE,ESCO TECHNOLOGIES INC,Industrials,Equity,"683,451.96",0.01,"683,451.96","6,519.00",104.84,United States,New York Stock Exchange Inc.,USD,1.00,--
FOXF,FOX FACTORY HOLDING CORP,Consumer Discretionary,Equity,"681,404.66",0.01,"681,404.66","11,051.00",61.66,United States,NASDAQ,USD,1.00,--
IRTC,IRHYTHM TECHNOLOGIES INC,Health Care,Equity,"680,408.34",0.01,"680,408.34","7,837.00",86.82,United States,NASDAQ,USD,1.00,--
DBRG,DIGITALBRIDGE GROUP INC CLASS A,Real Estate,Equity,"679,007.92",0.01,"679,007.92","41,252.00",16.46,United States,New York Stock Exchange Inc.,USD,1.00,--
JJSF,J AND J SNACK FOODS CORP,Consumer Staples,Equity,"679,143.14",0.01,"679,143.14","4,043.00",167.98,United States,NASDAQ,USD,1.00,--
PINC,PREMIER INC CLASS A,Health Care,Equity,"677,895.00",0.01,"677,895.00","32,250.00",21.02,United States,NASDAQ,USD,1.00,--
DNB,DUN BRADST HLDG INC,Industrials,Equity,"678,659.88",0.01,"678,659.88","66,666.00",10.18,United States,New York Stock Exchange Inc.,USD,1.00,--
IOSP,INNOSPEC INC,Materials,Equity,"678,969.46",0.01,"678,969.46","6,409.00",105.94,United States,NASDAQ,USD,1.00,--
HCC,WARRIOR MET COAL INC,Materials,Equity,"675,827.10",0.01,"675,827.10","12,290.00",54.99,United States,New York Stock Exchange Inc.,USD,1.00,--
NFE,NEW FORTRESS ENERGY INC CLASS A,Energy,Equity,"675,076.50",0.01,"675,076.50","18,270.00",36.95,United States,NASDAQ,USD,1.00,--
COUR,COURSERA INC,Consumer Discretionary,Equity,"675,197.80",0.01,"675,197.80","34,274.00",19.70,United States,New York Stock Exchange Inc.,USD,1.00,--
PSN,PARSONS CORP,Industrials,Equity,"675,339.96",0.01,"675,339.96","10,679.00",63.24,United States,New York Stock Exchange Inc.,USD,1.00,--
SFBS,SERVISFIRST BANCSHARES INC,Financials,Equity,"669,786.88",0.01,"669,786.88","13,216.00",50.68,United States,New York Stock Exchange Inc.,USD,1.00,--
BE,BLOOM ENERGY CLASS A CORP,Industrials,Equity,"668,529.60",0.01,"668,529.60","50,955.00",13.12,United States,New York Stock Exchange Inc.,USD,1.00,--
KSS,KOHLS CORP,Consumer Discretionary,Equity,"668,524.01",0.01,"668,524.01","28,853.00",23.17,United States,New York Stock Exchange Inc.,USD,1.00,--
GH,GUARDANT HEALTH INC,Health Care,Equity,"666,329.32",0.01,"666,329.32","28,684.00",23.23,United States,NASDAQ,USD,1.00,--
FHB,FIRST HAWAIIAN INC,Financials,Equity,"664,928.30",0.01,"664,928.30","34,813.00",19.10,United States,NASDAQ,USD,1.00,--
AIN,ALBANY INTERNATIONAL CORP CLASS A,Industrials,Equity,"661,967.02",0.01,"661,967.02","7,846.00",84.37,United States,New York Stock Exchange Inc.,USD,1.00,--
SPB,SPECTRUM BRANDS HOLDINGS INC,Consumer Staples,Equity,"660,999.22",0.01,"660,999.22","10,067.00",65.66,United States,New York Stock Exchange Inc.,USD,1.00,--
CRI,CARTERS INC,Consumer Discretionary,Equity,"658,777.52",0.01,"658,777.52","9,668.00",68.14,United States,New York Stock Exchange Inc.,USD,1.00,--
UEC,URANIUM ENERGY CORP,Energy,Equity,"657,808.44",0.01,"657,808.44","103,429.00",6.36,United States,Nyse Mkt Llc,USD,1.00,--
INDB,INDEPENDENT BANK CORP,Financials,Equity,"656,871.58",0.01,"656,871.58","11,827.00",55.54,United States,NASDAQ,USD,1.00,--
ROG,ROGERS CORP,Information Technology,Equity,"654,935.42",0.01,"654,935.42","4,931.00",132.82,United States,New York Stock Exchange Inc.,USD,1.00,--
CXT,CRANE NXT,Information Technology,Equity,"654,033.01",0.01,"654,033.01","12,427.00",52.63,United States,New York Stock Exchange Inc.,USD,1.00,--
SXT,SENSIENT TECHNOLOGIES CORP,Materials,Equity,"654,363.54",0.01,"654,363.54","11,226.00",58.29,United States,New York Stock Exchange Inc.,USD,1.00,--
ACAD,ACADIA PHARMACEUTICALS INC,Health Care,Equity,"654,488.37",0.01,"654,488.37","29,763.00",21.99,United States,NASDAQ,USD,1.00,--
IBOC,INTERNATIONAL BANCSHARES CORP,Financials,Equity,"652,270.32",0.01,"652,270.32","14,418.00",45.24,United States,NASDAQ,USD,1.00,--
HELE,HELEN OF TROY LTD,Consumer Discretionary,Equity,"651,384.16",0.01,"651,384.16","6,296.00",103.46,United States,NASDAQ,USD,1.00,--
CVCO,CAVCO INDUSTRIES INC,Consumer Discretionary,Equity,"650,714.28",0.01,"650,714.28","2,337.00",278.44,United States,NASDAQ,USD,1.00,--
NPO,ENPRO INDUSTRIES INC,Industrials,Equity,"649,306.05",0.01,"649,306.05","5,051.00",128.55,United States,New York Stock Exchange Inc.,USD,1.00,--
CATY,CATHAY GENERAL BANCORP,Financials,Equity,"649,346.04",0.01,"649,346.04","17,703.00",36.68,United States,NASDAQ,USD,1.00,--
LTHM,LIVENT CORP,Materials,Equity,"649,379.68",0.01,"649,379.68","47,504.00",13.67,United States,New York Stock Exchange Inc.,USD,1.00,--
LRN,STRIDE INC,Consumer Discretionary,Equity,"645,800.40",0.01,"645,800.40","10,983.00",58.80,United States,New York Stock Exchange Inc.,USD,1.00,--
NEO,NEOGENOMICS INC,Health Care,Equity,"646,098.42",0.01,"646,098.42","33,836.00",19.09,United States,NASDAQ,USD,1.00,--
MDC,MDC HOLDINGS INC,Consumer Discretionary,Equity,"646,387.94",0.01,"646,387.94","14,654.00",44.11,United States,New York Stock Exchange Inc.,USD,1.00,--
CCCS,CCC INTELLIGENT SOLUTIONS HOLDINGS,Information Technology,Equity,"642,260.85",0.01,"642,260.85","55,607.00",11.55,United States,NASDAQ,USD,1.00,--
HUBG,HUB GROUP INC CLASS A,Industrials,Equity,"640,929.60",0.01,"640,929.60","8,523.00",75.20,United States,NASDAQ,USD,1.00,--
PRMW,PRIMO WATER CORP,Consumer Staples,Equity,"639,240.84",0.01,"639,240.84","44,116.00",14.49,Canada,New York Stock Exchange Inc.,USD,1.00,--
GHC,GRAHAM HOLDINGS COMPANY CLASS B,Consumer Discretionary,Equity,"639,318.00",0.01,"639,318.00","1,016.00",629.25,United States,New York Stock Exchange Inc.,USD,1.00,--
PRVA,PRIVIA HEALTH GROUP INC,Health Care,Equity,"636,589.38",0.01,"636,589.38","28,714.00",22.17,United States,NASDAQ,USD,1.00,--
OI,O I GLASS INC,Materials,Equity,"635,778.49",0.01,"635,778.49","42,929.00",14.81,United States,New York Stock Exchange Inc.,USD,1.00,--
CBU,COMMUNITY BANK SYSTEM INC,Financials,Equity,"634,077.80",0.01,"634,077.80","14,122.00",44.90,United States,New York Stock Exchange Inc.,USD,1.00,--
WSFS,WSFS FINANCIAL CORP,Financials,Equity,"634,272.92",0.01,"634,272.92","16,322.00",38.86,United States,NASDAQ,USD,1.00,--
AVA,AVISTA CORP,Utilities,Equity,"632,856.88",0.01,"632,856.88","18,196.00",34.78,United States,New York Stock Exchange Inc.,USD,1.00,--
AIR,AAR CORP,Industrials,Equity,"632,299.68",0.01,"632,299.68","9,232.00",68.49,United States,New York Stock Exchange Inc.,USD,1.00,--
WERN,WERNER ENTERPRISES INC,Industrials,Equity,"631,272.52",0.01,"631,272.52","16,108.00",39.19,United States,NASDAQ,USD,1.00,--
KTOS,KRATOS DEFENSE AND SECURITY SOLUTI,Industrials,Equity,"627,087.90",0.01,"627,087.90","32,918.00",19.05,United States,NASDAQ,USD,1.00,--
MAC,MACERICH REIT,Real Estate,Equity,"627,536.72",0.01,"627,536.72","57,257.00",10.96,United States,New York Stock Exchange Inc.,USD,1.00,--
SITC,SITE CENTERS CORP,Real Estate,Equity,"623,231.10",0.01,"623,231.10","47,394.00",13.15,United States,New York Stock Exchange Inc.,USD,1.00,--
ARRY,ARRAY TECHNOLOGIES INC,Industrials,Equity,"622,098.36",0.01,"622,098.36","40,554.00",15.34,United States,NASDAQ,USD,1.00,--
ICFI,ICF INTERNATIONAL INC,Industrials,Equity,"621,906.45",0.01,"621,906.45","4,785.00",129.97,United States,NASDAQ,USD,1.00,--
UCBI,UNITED COMMUNITY BANKS INC,Financials,Equity,"619,180.67",0.01,"619,180.67","25,283.00",24.49,United States,NASDAQ,USD,1.00,--
SEM,SELECT MEDICAL HOLDINGS CORP,Health Care,Equity,"617,423.20",0.01,"617,423.20","26,162.00",23.60,United States,New York Stock Exchange Inc.,USD,1.00,--
CVBF,CVB FINANCIAL CORP,Financials,Equity,"617,585.80",0.01,"617,585.80","34,502.00",17.90,United States,NASDAQ,USD,1.00,--
PRGS,PROGRESS SOFTWARE CORP,Information Technology,Equity,"618,040.50",0.01,"618,040.50","11,550.00",53.51,United States,NASDAQ,USD,1.00,--
VSAT,VIASAT INC,Information Technology,Equity,"615,532.32",0.01,"615,532.32","30,654.00",20.08,United States,NASDAQ,USD,1.00,--
LXP,LXP INDUSTRIAL TRUST,Real Estate,Equity,"614,193.58",0.01,"614,193.58","72,514.00",8.47,United States,New York Stock Exchange Inc.,USD,1.00,--
FULT,FULTON FINANCIAL CORP,Financials,Equity,"612,944.64",0.01,"612,944.64","43,533.00",14.08,United States,NASDAQ,USD,1.00,--
SPT,SPROUT SOCIAL INC CLASS A,Information Technology,Equity,"613,326.80",0.01,"613,326.80","11,432.00",53.65,United States,NASDAQ,USD,1.00,--
IPAR,INTER PARFUMS INC,Consumer Staples,Equity,"611,820.20",0.01,"611,820.20","4,948.00",123.65,United States,NASDAQ,USD,1.00,--
IIPR,INNOVATIVE INDUSTRIAL PROPERTIES I,Real Estate,Equity,"612,240.00",0.01,"612,240.00","7,653.00",80.00,United States,New York Stock Exchange Inc.,USD,1.00,--
HASI,HANNON ARMSTRONG SUSTAINABLE INFRA,Financials,Equity,"612,603.55",0.01,"612,603.55","26,035.00",23.53,United States,New York Stock Exchange Inc.,USD,1.00,--
SHLS,SHOALS TECHNOLOGIES GROUP INC CLAS,Industrials,Equity,"609,523.20",0.01,"609,523.20","42,328.00",14.40,United States,NASDAQ,USD,1.00,--
KWR,QUAKER CHEMICAL CORP,Materials,Equity,"609,005.00",0.01,"609,005.00","3,490.00",174.50,United States,New York Stock Exchange Inc.,USD,1.00,--
REZI,RESIDEO TECHNOLOGIES INC,Industrials,Equity,"606,963.10",0.01,"606,963.10","37,237.00",16.30,United States,New York Stock Exchange Inc.,USD,1.00,--
AUB,ATLANTIC UNION BANKSHARES CORP,Financials,Equity,"605,064.56",0.01,"605,064.56","19,288.00",31.37,United States,New York Stock Exchange Inc.,USD,1.00,--
RUN,SUNRUN INC,Industrials,Equity,"602,687.61",0.01,"602,687.61","52,821.00",11.41,United States,NASDAQ,USD,1.00,--
NHI,NATIONAL HEALTH INVESTORS REIT INC,Real Estate,Equity,"601,798.20",0.01,"601,798.20","11,190.00",53.78,United States,New York Stock Exchange Inc.,USD,1.00,--
AX,AXOS FINANCIAL INC,Financials,Equity,"601,969.59",0.01,"601,969.59","15,447.00",38.97,United States,New York Stock Exchange Inc.,USD,1.00,--
MGRC,MCGRATH RENT,Industrials,Equity,"602,056.97",0.01,"602,056.97","6,049.00",99.53,United States,NASDAQ,USD,1.00,--
AGR,AVANGRID INC,Utilities,Equity,"600,019.42",0.01,"600,019.42","19,006.00",31.57,United States,New York Stock Exchange Inc.,USD,1.00,--
GVA,GRANITE CONSTRUCTION INC,Industrials,Equity,"600,662.70",0.01,"600,662.70","13,158.00",45.65,United States,New York Stock Exchange Inc.,USD,1.00,--
NMIH,NMI HOLDINGS INC CLASS A,Financials,Equity,"598,167.30",0.01,"598,167.30","21,815.00",27.42,United States,NASDAQ,USD,1.00,--
LIVN,LIVANOVA PLC,Health Care,Equity,"598,199.00",0.01,"598,199.00","13,580.00",44.05,United States,NASDAQ,USD,1.00,--
ZG,ZILLOW GROUP INC CLASS A,Real Estate,Equity,"598,309.88",0.01,"598,309.88","15,638.00",38.26,United States,NASDAQ,USD,1.00,--
SMG,SCOTTS MIRACLE GRO,Materials,Equity,"593,022.40",0.01,"593,022.40","10,552.00",56.20,United States,New York Stock Exchange Inc.,USD,1.00,--
CTRE,CARETRUST REIT INC,Real Estate,Equity,"593,647.65",0.01,"593,647.65","25,867.00",22.95,United States,New York Stock Exchange Inc.,USD,1.00,--
TMDX,TRANSMEDICS GROUP INC,Health Care,Equity,"593,866.35",0.01,"593,866.35","8,613.00",68.95,United States,NASDAQ,USD,1.00,--
MWA,MUELLER WATER PRODUCTS INC SERIES,Industrials,Equity,"592,110.58",0.01,"592,110.58","44,789.00",13.22,United States,New York Stock Exchange Inc.,USD,1.00,--
MTX,MINERALS TECHNOLOGIES INC,Materials,Equity,"590,824.86",0.01,"590,824.86","9,551.00",61.86,United States,New York Stock Exchange Inc.,USD,1.00,--
ENR,ENERGIZER HOLDINGS INC,Consumer Staples,Equity,"591,024.40",0.01,"591,024.40","19,004.00",31.10,United States,New York Stock Exchange Inc.,USD,1.00,--
AXSM,AXSOME THERAPEUTICS INC,Health Care,Equity,"589,581.00",0.01,"589,581.00","9,810.00",60.10,United States,NASDAQ,USD,1.00,--
FIBK,FIRST INTERSTATE BANCSYSTEM INC,Financials,Equity,"588,507.48",0.01,"588,507.48","23,298.00",25.26,United States,NASDAQ,USD,1.00,--
SSRM,SSR MINING INC,Materials,Equity,"588,560.20",0.01,"588,560.20","52,270.00",11.26,Canada,NASDAQ,USD,1.00,--
RUSHA,RUSH ENTERPRISES INC CLASS A,Industrials,Equity,"588,985.10",0.01,"588,985.10","15,235.00",38.66,United States,NASDAQ,USD,1.00,--
URBN,URBAN OUTFITTERS INC,Consumer Discretionary,Equity,"589,401.86",0.01,"589,401.86","18,523.00",31.82,United States,NASDAQ,USD,1.00,--
KRYS,KRYSTAL BIOTECH INC,Health Care,Equity,"589,471.56",0.01,"589,471.56","5,778.00",102.02,United States,NASDAQ,USD,1.00,--
VRTV,VERITIV CORP,Industrials,Equity,"588,058.51",0.01,"588,058.51","3,461.00",169.91,United States,New York Stock Exchange Inc.,USD,1.00,--
NCNO,NCINO INC,Information Technology,Equity,"588,183.82",0.01,"588,183.82","20,054.00",29.33,United States,NASDAQ,USD,1.00,--
