Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Accrual Date
PLUS,EPLUS,Information Technology,Equity,"42,149,007.99",0.08,"42,149,007.99","669,989.00",62.91,United States,NASDAQ,USD,1.00,--
DAN,DANA INCORPORATED INC,Consumer Discretionary,Equity,"42,142,721.54",0.08,"42,142,721.54","3,277,039.00",12.86,United States,New York Stock Exchange Inc.,USD,1.00,--
GNL,GLOBAL NET LEASE INC,Real Estate,Equity,"41,997,979.04",0.08,"41,997,979.04","4,816,282.00",8.72,United States,New York Stock Exchange Inc.,USD,1.00,--
FWRD,FORWARD AIR CORP,Industrials,Equity,"41,897,980.56",0.08,"41,897,980.56","647,373.00",64.72,United States,NASDAQ,USD,1.00,--
PRK,PARK NATIONAL CORP,Financials,Equity,"41,779,427.28",0.08,"41,779,427.28","372,964.00",112.02,United States,Nyse Mkt Llc,USD,1.00,--
ANDE,ANDERSONS INC,Consumer Staples,Equity,"41,714,303.40",0.08,"41,714,303.40","805,140.00",51.81,United States,NASDAQ,USD,1.00,--
IVT,INVENTRUST PROPERTIES CORP,Real Estate,Equity,"41,642,424.78",0.08,"41,642,424.78","1,705,259.00",24.42,United States,New York Stock Exchange Inc.,USD,1.00,--
VCEL,VERICEL CORP,Health Care,Equity,"41,611,457.16",0.08,"41,611,457.16","1,172,484.00",35.49,United States,NASDAQ,USD,1.00,--
MODG,TOPGOLF CALLAWAY BRANDS CORP,Consumer Discretionary,Equity,"41,545,020.86",0.07,"41,545,020.86","3,553,894.00",11.69,United States,New York Stock Exchange Inc.,USD,1.00,--
YOU,CLEAR SECURE INC CLASS A,Information Technology,Equity,"41,401,112.13",0.07,"41,401,112.13","2,083,599.00",19.87,United States,New York Stock Exchange Inc.,USD,1.00,--
SDGR,SCHRODINGER INC,Health Care,Equity,"41,352,882.39",0.07,"41,352,882.39","1,348,317.00",30.67,United States,NASDAQ,USD,1.00,--
RC,READY CAPITAL CORP,Financials,Equity,"40,750,107.88",0.07,"40,750,107.88","4,046,684.00",10.07,United States,New York Stock Exchange Inc.,USD,1.00,--
ASAN,ASANA INC CLASS A,Information Technology,Equity,"40,753,848.52",0.07,"40,753,848.52","1,970,689.00",20.68,United States,New York Stock Exchange Inc.,USD,1.00,--
SNEX,STONEX GROUP INC,Financials,Equity,"40,649,199.50",0.07,"40,649,199.50","454,181.00",89.50,United States,NASDAQ,USD,1.00,--
PRIM,PRIMORIS SERVICES CORP,Industrials,Equity,"40,534,073.30",0.07,"40,534,073.30","1,322,482.00",30.65,United States,New York Stock Exchange Inc.,USD,1.00,--
ENV,ENVESTNET INC,Information Technology,Equity,"40,511,493.40",0.07,"40,511,493.40","1,091,954.00",37.10,United States,New York Stock Exchange Inc.,USD,1.00,--
RLJ,RLJ LODGING TRUST REIT,Real Estate,Equity,"40,467,658.40",0.07,"40,467,658.40","3,891,121.00",10.40,United States,New York Stock Exchange Inc.,USD,1.00,--
TNC,TENNANT,Industrials,Equity,"40,350,307.60",0.07,"40,350,307.60","461,674.00",87.40,United States,New York Stock Exchange Inc.,USD,1.00,--
STAA,STAAR SURGICAL,Health Care,Equity,"40,201,298.73",0.07,"40,201,298.73","1,192,563.00",33.71,United States,NASDAQ,USD,1.00,--
CXW,CORECIVIC REIT INC,Industrials,Equity,"40,189,916.25",0.07,"40,189,916.25","2,820,345.00",14.25,United States,New York Stock Exchange Inc.,USD,1.00,--
UPBD,UPBOUND GROUP INC,Consumer Discretionary,Equity,"40,047,460.58",0.07,"40,047,460.58","1,362,622.00",29.39,United States,NASDAQ,USD,1.00,--
PRO,PROS HOLDINGS INC,Information Technology,Equity,"39,961,339.81",0.07,"39,961,339.81","1,107,883.00",36.07,United States,New York Stock Exchange Inc.,USD,1.00,--
ODP,ODP CORP,Consumer Discretionary,Equity,"39,879,206.51",0.07,"39,879,206.51","820,391.00",48.61,United States,NASDAQ,USD,1.00,--
SXI,STANDEX INTERNATIONAL CORP,Industrials,Equity,"39,817,662.30",0.07,"39,817,662.30","290,322.00",137.15,United States,New York Stock Exchange Inc.,USD,1.00,--
WSBC,WESBANCO INC,Financials,Equity,"39,761,240.04",0.07,"39,761,240.04","1,482,522.00",26.82,United States,NASDAQ,USD,1.00,--
XRX,XEROX HOLDINGS CORP,Information Technology,Equity,"39,730,877.54",0.07,"39,730,877.54","2,914,958.00",13.63,United States,NASDAQ,USD,1.00,--
JOBY,JOBY AVIATION INC CLASS A,Industrials,Equity,"39,734,415.28",0.07,"39,734,415.28","6,922,372.00",5.74,United States,New York Stock Exchange Inc.,USD,1.00,--
BATRK,ATLANTA BRAVES HOLDINGS INC SERIES,Communication,Equity,"39,717,196.70",0.07,"39,717,196.70","1,108,490.00",35.83,United States,NASDAQ,USD,1.00,--
KAR,OPENLANE INC,Industrials,Equity,"39,539,120.34",0.07,"39,539,120.34","2,684,258.00",14.73,United States,New York Stock Exchange Inc.,USD,1.00,--
AGM,FEDERAL AGRICULTURAL MORTGAGE NON,Financials,Equity,"39,329,079.02",0.07,"39,329,079.02","238,546.00",164.87,United States,New York Stock Exchange Inc.,USD,1.00,--
CAKE,CHEESECAKE FACTORY INC,Consumer Discretionary,Equity,"39,159,905.28",0.07,"39,159,905.28","1,199,752.00",32.64,United States,NASDAQ,USD,1.00,--
CXM,SPRINKLR INC CLASS A,Information Technology,Equity,"39,041,269.28",0.07,"39,041,269.28","2,573,584.00",15.17,United States,New York Stock Exchange Inc.,USD,1.00,--
NAVI,NAVIENT CORP,Financials,Equity,"38,931,904.56",0.07,"38,931,904.56","2,322,906.00",16.76,United States,NASDAQ,USD,1.00,--
VGR,VECTOR GROUP LTD,Consumer Staples,Equity,"38,897,728.98",0.07,"38,897,728.98","3,611,674.00",10.77,United States,New York Stock Exchange Inc.,USD,1.00,--
ARI,APOLLO COMMERCIAL REAL ESTATE FINA,Financials,Equity,"38,815,195.58",0.07,"38,815,195.58","3,617,446.00",10.73,United States,New York Stock Exchange Inc.,USD,1.00,--
GSHD,GOOSEHEAD INSURANCE INC CLASS A,Financials,Equity,"38,783,149.75",0.07,"38,783,149.75","536,791.00",72.25,United States,NASDAQ,USD,1.00,--
EAT,BRINKER INTERNATIONAL INC,Consumer Discretionary,Equity,"38,698,655.08",0.07,"38,698,655.08","1,083,389.00",35.72,United States,New York Stock Exchange Inc.,USD,1.00,--
NBTB,NBT BANCORP INC,Financials,Equity,"38,684,224.26",0.07,"38,684,224.26","1,075,458.00",35.97,United States,NASDAQ,USD,1.00,--
CSGS,CSG SYSTEMS INTERNATIONAL INC,Industrials,Equity,"38,613,680.64",0.07,"38,613,680.64","751,824.00",51.36,United States,NASDAQ,USD,1.00,--
CNS,COHEN & STEERS INC,Financials,Equity,"38,538,938.35",0.07,"38,538,938.35","680,299.00",56.65,United States,New York Stock Exchange Inc.,USD,1.00,--
EPAC,ENERPAC TOOL GROUP CORP CLASS A,Industrials,Equity,"38,489,229.15",0.07,"38,489,229.15","1,382,019.00",27.85,United States,New York Stock Exchange Inc.,USD,1.00,--
TFIN,TRIUMPH FINANCIAL INC,Financials,Equity,"38,445,453.21",0.07,"38,445,453.21","546,333.00",70.37,United States,NASDAQ,USD,1.00,--
TALO,TALOS ENERGY INC,Energy,Equity,"38,023,420.27",0.07,"38,023,420.27","2,721,791.00",13.97,United States,New York Stock Exchange Inc.,USD,1.00,--
THRM,GENTHERM INC,Consumer Discretionary,Equity,"38,012,822.63",0.07,"38,012,822.63","815,201.00",46.63,United States,NASDAQ,USD,1.00,--
ROIC,RETAIL OPPORTUNITY INVESTMENTS REI,Real Estate,Equity,"37,804,268.16",0.07,"37,804,268.16","3,088,584.00",12.24,United States,NASDAQ,USD,1.00,--
CNK,CINEMARK HOLDINGS INC,Communication,Equity,"37,708,133.89",0.07,"37,708,133.89","2,706,973.00",13.93,United States,New York Stock Exchange Inc.,USD,1.00,--
PTCT,PTC THERAPEUTICS INC,Health Care,Equity,"37,700,566.84",0.07,"37,700,566.84","1,743,782.00",21.62,United States,NASDAQ,USD,1.00,--
COHU,COHU INC,Information Technology,Equity,"37,590,496.80",0.07,"37,590,496.80","1,150,260.00",32.68,United States,NASDAQ,USD,1.00,--
TROX,TRONOX HOLDINGS PLC,Materials,Equity,"37,555,610.40",0.07,"37,555,610.40","2,980,604.00",12.60,United States,New York Stock Exchange Inc.,USD,1.00,--
OMCL,OMNICELL INC,Health Care,Equity,"37,386,482.22",0.07,"37,386,482.22","1,112,031.00",33.62,United States,NASDAQ,USD,1.00,--
EYE,NATIONAL VISION HOLDINGS INC,Consumer Discretionary,Equity,"37,340,296.50",0.07,"37,340,296.50","1,914,887.00",19.50,United States,NASDAQ,USD,1.00,--
VRNT,VERINT SYSTEMS INC,Information Technology,Equity,"37,170,563.22",0.07,"37,170,563.22","1,570,366.00",23.67,United States,NASDAQ,USD,1.00,--
PEB,PEBBLEBROOK HOTEL TRUST REIT,Real Estate,Equity,"37,130,148.84",0.07,"37,130,148.84","3,026,092.00",12.27,United States,New York Stock Exchange Inc.,USD,1.00,--
CERE,CEREVEL THERAPEUTICS HOLDINGS INC,Health Care,Equity,"37,065,828.24",0.07,"37,065,828.24","1,522,836.00",24.34,United States,NASDAQ,USD,1.00,--
VSTO,VISTA OUTDOOR INC,Consumer Discretionary,Equity,"37,022,757.75",0.07,"37,022,757.75","1,437,777.00",25.75,United States,New York Stock Exchange Inc.,USD,1.00,--
NUVL,NUVALENT INC CLASS A,Health Care,Equity,"36,931,125.00",0.07,"36,931,125.00","590,898.00",62.50,United States,NASDAQ,USD,1.00,--
ENVX,ENOVIX CORP,Industrials,Equity,"36,927,243.45",0.07,"36,927,243.45","3,372,351.00",10.95,United States,NASDAQ,USD,1.00,--
AVDX,AVIDXCHANGE HOLDINGS INC,Financials,Equity,"36,911,796.39",0.07,"36,911,796.39","3,739,797.00",9.87,United States,NASDAQ,USD,1.00,--
APPN,APPIAN CORP CLASS A,Information Technology,Equity,"36,806,117.46",0.07,"36,806,117.46","1,020,691.00",36.06,United States,NASDAQ,USD,1.00,--
TTMI,TTM TECHNOLOGIES INC,Information Technology,Equity,"36,588,591.84",0.07,"36,588,591.84","2,533,836.00",14.44,United States,NASDAQ,USD,1.00,--
OFG,OFG BANCORP,Financials,Equity,"36,422,387.82",0.07,"36,422,387.82","1,081,746.00",33.67,United States,New York Stock Exchange Inc.,USD,1.00,--
EFSC,ENTERPRISE FINANCIAL SERVICES CORP,Financials,Equity,"36,419,902.80",0.07,"36,419,902.80","950,415.00",38.32,United States,NASDAQ,USD,1.00,--
HTH,HILLTOP HOLDINGS INC,Financials,Equity,"36,413,762.00",0.07,"36,413,762.00","1,223,992.00",29.75,United States,New York Stock Exchange Inc.,USD,1.00,--
WAFD,WAFD INC,Financials,Equity,"36,415,089.48",0.07,"36,415,089.48","1,356,747.00",26.84,United States,NASDAQ,USD,1.00,--
STEP,STEPSTONE GROUP INC CLASS A,Financials,Equity,"36,395,433.36",0.07,"36,395,433.36","1,413,964.00",25.74,United States,NASDAQ,USD,1.00,--
KN,KNOWLES CORP,Information Technology,Equity,"36,180,949.59",0.07,"36,180,949.59","2,245,869.00",16.11,United States,New York Stock Exchange Inc.,USD,1.00,--
MGPI,MGP INGREDIENTS INC,Consumer Staples,Equity,"36,144,860.50",0.07,"36,144,860.50","389,702.00",92.75,United States,NASDAQ,USD,1.00,--
VECO,VEECO INSTRUMENTS INC,Information Technology,Equity,"36,130,666.95",0.07,"36,130,666.95","1,242,885.00",29.07,United States,NASDAQ,USD,1.00,--
HEES,H AND E EQUIPMENT SERVICES INC,Industrials,Equity,"36,039,722.16",0.07,"36,039,722.16","796,634.00",45.24,United States,NASDAQ,USD,1.00,--
NTCT,NETSCOUT SYSTEMS INC,Information Technology,Equity,"35,973,508.56",0.06,"35,973,508.56","1,758,236.00",20.46,United States,NASDAQ,USD,1.00,--
NTB,BANK OF NT BUTTERFIELD & SON LTD,Financials,Equity,"35,908,449.72",0.06,"35,908,449.72","1,313,884.00",27.33,United States,New York Stock Exchange Inc.,USD,1.00,--
RNST,RENASANT CORP,Financials,Equity,"35,814,751.12",0.06,"35,814,751.12","1,295,758.00",27.64,United States,New York Stock Exchange Inc.,USD,1.00,--
BANR,BANNER CORP,Financials,Equity,"35,790,651.48",0.06,"35,790,651.48","803,562.00",44.54,United States,NASDAQ,USD,1.00,--
DFIN,DONNELLEY FINANCIAL SOLUTIONS INC,Financials,Equity,"35,791,176.66",0.06,"35,791,176.66","623,757.00",57.38,United States,New York Stock Exchange Inc.,USD,1.00,--
PLMR,PALOMAR HOLDINGS INC,Financials,Equity,"35,772,696.96",0.06,"35,772,696.96","614,229.00",58.24,United States,NASDAQ,USD,1.00,--
GPOR,GULFPORT ENERGY CORP,Energy,Equity,"35,710,281.68",0.06,"35,710,281.68","269,288.00",132.61,United States,New York Stock Exchange Inc.,USD,1.00,--
VRTS,VIRTUS INVESTMENT PARTNERS INC,Financials,Equity,"35,570,225.10",0.06,"35,570,225.10","181,490.00",195.99,United States,NASDAQ,USD,1.00,--
BMBL,BUMBLE INC CLASS A,Communication,Equity,"35,558,377.74",0.06,"35,558,377.74","2,507,643.00",14.18,United States,NASDAQ,USD,1.00,--
OMI,OWENS & MINOR INC,Health Care,Equity,"35,470,082.18",0.06,"35,470,082.18","1,834,027.00",19.34,United States,New York Stock Exchange Inc.,USD,1.00,--
JACK,JACK IN THE BOX INC,Consumer Discretionary,Equity,"35,464,530.61",0.06,"35,464,530.61","505,697.00",70.13,United States,NASDAQ,USD,1.00,--
MYGN,MYRIAD GENETICS INC,Health Care,Equity,"35,394,760.80",0.06,"35,394,760.80","1,999,704.00",17.70,United States,NASDAQ,USD,1.00,--
AMEH,APOLLO MEDICAL HOLDINGS INC,Health Care,Equity,"35,321,594.40",0.06,"35,321,594.40","1,055,952.00",33.45,United States,NASDAQ,USD,1.00,--
NGVT,INGEVITY CORP,Materials,Equity,"35,289,001.30",0.06,"35,289,001.30","896,798.00",39.35,United States,New York Stock Exchange Inc.,USD,1.00,--
SAVE,SPIRIT AIRLINES INC,Industrials,Equity,"35,167,561.00",0.06,"35,167,561.00","2,705,197.00",13.00,United States,New York Stock Exchange Inc.,USD,1.00,--
CENTA,CENTRAL GARDEN AND PET CLASS A,Consumer Staples,Equity,"34,946,921.42",0.06,"34,946,921.42","974,266.00",35.87,United States,NASDAQ,USD,1.00,--
PLAY,DAVE AND BUSTERS ENTERTAINMENT INC,Consumer Discretionary,Equity,"34,729,141.56",0.06,"34,729,141.56","892,092.00",38.93,United States,NASDAQ,USD,1.00,--
DHT,DHT HOLDINGS INC,Energy,Equity,"34,600,166.50",0.06,"34,600,166.50","3,375,626.00",10.25,Bermuda,New York Stock Exchange Inc.,USD,1.00,--
JBLU,JETBLUE AIRWAYS CORP,Industrials,Equity,"34,482,594.40",0.06,"34,482,594.40","8,190,640.00",4.21,United States,NASDAQ,USD,1.00,--
OXM,OXFORD INDUSTRIES INC,Consumer Discretionary,Equity,"34,457,077.43",0.06,"34,457,077.43","368,801.00",93.43,United States,New York Stock Exchange Inc.,USD,1.00,--
TWO,TWO HARBORS INVESTMENT CORP,Financials,Equity,"34,274,351.18",0.06,"34,274,351.18","2,471,114.00",13.87,United States,New York Stock Exchange Inc.,USD,1.00,--
BORR,BORR DRILLING LTD,Energy,Equity,"34,247,540.82",0.06,"34,247,540.82","5,410,354.00",6.33,Norway,New York Stock Exchange Inc.,USD,1.00,--
CPRX,CATALYST PHARMACEUTICALS INC,Health Care,Equity,"34,181,684.46",0.06,"34,181,684.46","2,466,211.00",13.86,United States,NASDAQ,USD,1.00,--
LZB,LA-Z-BOY INC,Consumer Discretionary,Equity,"34,184,540.10",0.06,"34,184,540.10","1,081,105.00",31.62,United States,New York Stock Exchange Inc.,USD,1.00,--
AKR,ACADIA REALTY TRUST REIT,Real Estate,Equity,"34,091,782.37",0.06,"34,091,782.37","2,298,839.00",14.83,United States,New York Stock Exchange Inc.,USD,1.00,--
HLMN,HILLMAN SOLUTIONS CORP,Industrials,Equity,"34,026,533.61",0.06,"34,026,533.61","4,799,229.00",7.09,United States,NASDAQ,USD,1.00,--
XPRO,EXPRO GROUP HOLDINGS NV,Energy,Equity,"34,023,618.30",0.06,"34,023,618.30","2,165,730.00",15.71,United States,New York Stock Exchange Inc.,USD,1.00,--
CHCO,CITY HOLDING,Financials,Equity,"34,001,998.27",0.06,"34,001,998.27","348,989.00",97.43,United States,NASDAQ,USD,1.00,--
XHR,XENIA HOTELS RESORTS REIT INC,Real Estate,Equity,"33,992,012.50",0.06,"33,992,012.50","2,719,361.00",12.50,United States,New York Stock Exchange Inc.,USD,1.00,--
UVV,UNIVERSAL CORP,Consumer Staples,Equity,"33,949,269.60",0.06,"33,949,269.60","615,023.00",55.20,United States,New York Stock Exchange Inc.,USD,1.00,--
KW,KENNEDY WILSON HOLDINGS INC,Real Estate,Equity,"33,947,625.78",0.06,"33,947,625.78","2,970,046.00",11.43,United States,New York Stock Exchange Inc.,USD,1.00,--
ADUS,ADDUS HOMECARE CORP,Health Care,Equity,"33,897,976.56",0.06,"33,897,976.56","381,906.00",88.76,United States,NASDAQ,USD,1.00,--
NVEE,NV5 GLOBAL INC,Industrials,Equity,"33,763,373.63",0.06,"33,763,373.63","342,671.00",98.53,United States,NASDAQ,USD,1.00,--
SUPN,SUPERNUS PHARMACEUTICALS INC,Health Care,Equity,"33,712,271.66",0.06,"33,712,271.66","1,229,926.00",27.41,United States,NASDAQ,USD,1.00,--
IBTX,INDEPENDENT BANK GROUP INC,Financials,Equity,"33,681,758.00",0.06,"33,681,758.00","892,232.00",37.75,United States,NASDAQ,USD,1.00,--
OSCR,OSCAR HEALTH INC CLASS A,Financials,Equity,"33,653,812.00",0.06,"33,653,812.00","3,959,272.00",8.50,United States,New York Stock Exchange Inc.,USD,1.00,--
TWST,TWIST BIOSCIENCE CORP,Health Care,Equity,"33,549,075.73",0.06,"33,549,075.73","1,409,033.00",23.81,United States,NASDAQ,USD,1.00,--
LPG,DORIAN LPG LTD,Energy,Equity,"33,411,754.80",0.06,"33,411,754.80","789,876.00",42.30,United States,New York Stock Exchange Inc.,USD,1.00,--
PRTA,PROTHENA PLC,Health Care,Equity,"33,414,089.73",0.06,"33,414,089.73","1,020,901.00",32.73,United States,NASDAQ,USD,1.00,--
WKC,WORLD KINECT,Energy,Equity,"33,359,204.16",0.06,"33,359,204.16","1,580,256.00",21.11,United States,New York Stock Exchange Inc.,USD,1.00,--
JELD,JELD WEN HOLDING INC,Industrials,Equity,"33,329,862.64",0.06,"33,329,862.64","2,114,839.00",15.76,United States,New York Stock Exchange Inc.,USD,1.00,--
LTC,LTC PROPERTIES REIT INC,Real Estate,Equity,"33,230,629.68",0.06,"33,230,629.68","1,025,004.00",32.42,United States,New York Stock Exchange Inc.,USD,1.00,--
LKFN,LAKELAND FINANCIAL CORP,Financials,Equity,"33,221,206.80",0.06,"33,221,206.80","601,180.00",55.26,United States,NASDAQ,USD,1.00,--
CNNE,CANNAE HOLDINGS INC,Financials,Equity,"33,215,096.32",0.06,"33,215,096.32","1,853,521.00",17.92,United States,New York Stock Exchange Inc.,USD,1.00,--
MXL,MAXLINEAR INC,Information Technology,Equity,"33,207,854.94",0.06,"33,207,854.94","1,851,051.00",17.94,United States,NASDAQ,USD,1.00,--
LNN,LINDSAY CORP,Industrials,Equity,"33,106,443.03",0.06,"33,106,443.03","272,683.00",121.41,United States,New York Stock Exchange Inc.,USD,1.00,--
OPEN,OPENDOOR TECHNOLOGIES INC,Real Estate,Equity,"33,066,684.70",0.06,"33,066,684.70","13,496,606.00",2.45,United States,NASDAQ,USD,1.00,--
JBGS,JBG SMITH PROPERTIES,Real Estate,Equity,"32,972,440.95",0.06,"32,972,440.95","2,458,795.00",13.41,United States,New York Stock Exchange Inc.,USD,1.00,--
MDRX,VERADIGM INC,Health Care,Equity,"32,789,430.00",0.06,"32,789,430.00","2,678,875.00",12.24,United States,NASDAQ,USD,1.00,--
WLY,JOHN WILEY AND SONS INC CLASS A,Communication,Equity,"32,762,835.63",0.06,"32,762,835.63","1,084,503.00",30.21,United States,New York Stock Exchange Inc.,USD,1.00,--
MSGE,MADISON SQUARE GARDEN ENTERTAINMEN,Communication,Equity,"32,757,235.48",0.06,"32,757,235.48","1,059,419.00",30.92,United States,New York Stock Exchange Inc.,USD,1.00,--
HBI,HANESBRANDS INC,Consumer Discretionary,Equity,"32,700,840.48",0.06,"32,700,840.48","8,651,016.00",3.78,United States,New York Stock Exchange Inc.,USD,1.00,--
NWN,NORTHWEST NATURAL HOLDING COMPANY,Utilities,Equity,"32,568,326.15",0.06,"32,568,326.15","888,631.00",36.65,United States,New York Stock Exchange Inc.,USD,1.00,--
TRMK,TRUSTMARK CORP,Financials,Equity,"32,510,907.48",0.06,"32,510,907.48","1,428,423.00",22.76,United States,NASDAQ,USD,1.00,--
UUUU,ENERGY FUELS INC,Energy,Equity,"32,501,081.01",0.06,"32,501,081.01","3,855,407.00",8.43,Canada,Nyse Mkt Llc,USD,1.00,--
GTY,GETTY REALTY REIT CORP,Real Estate,Equity,"32,495,841.36",0.06,"32,495,841.36","1,117,848.00",29.07,United States,New York Stock Exchange Inc.,USD,1.00,--
HLX,HELIX ENERGY SOLUTIONS GROUP INC,Energy,Equity,"32,483,677.86",0.06,"32,483,677.86","3,538,527.00",9.18,United States,New York Stock Exchange Inc.,USD,1.00,--
SYBT,STOCK YARDS BANCORP INC,Financials,Equity,"32,282,538.72",0.06,"32,282,538.72","696,946.00",46.32,United States,NASDAQ,USD,1.00,--
IRWD,IRONWOOD PHARMA INC CLASS A,Health Care,Equity,"32,255,295.28",0.06,"32,255,295.28","3,398,872.00",9.49,United States,NASDAQ,USD,1.00,--
NWBI,NORTHWEST BANCSHARES INC,Financials,Equity,"32,217,148.80",0.06,"32,217,148.80","2,918,220.00",11.04,United States,NASDAQ,USD,1.00,--
OEC,ORION SA,Materials,Equity,"32,200,896.00",0.06,"32,200,896.00","1,383,200.00",23.28,United States,New York Stock Exchange Inc.,USD,1.00,--
CLDX,CELLDEX THERAPEUTICS INC,Health Care,Equity,"32,195,439.00",0.06,"32,195,439.00","1,160,196.00",27.75,United States,NASDAQ,USD,1.00,--
PLAB,PHOTRONICS INC,Information Technology,Equity,"32,109,297.62",0.06,"32,109,297.62","1,498,334.00",21.43,United States,NASDAQ,USD,1.00,--
LUMN,LUMEN TECHNOLOGIES INC,Communication,Equity,"32,089,841.34",0.06,"32,089,841.34","24,875,846.00",1.29,United States,New York Stock Exchange Inc.,USD,1.00,--
NNI,NELNET INC CLASS A,Financials,Equity,"32,049,677.20",0.06,"32,049,677.20","371,806.00",86.20,United States,New York Stock Exchange Inc.,USD,1.00,--
CODI,COMPASS DIVERSIFIED,Financials,Equity,"32,016,366.82",0.06,"32,016,366.82","1,592,062.00",20.11,United States,New York Stock Exchange Inc.,USD,1.00,--
FCF,FIRST COMMONWEALTH FINANCIAL CORP,Financials,Equity,"32,007,160.80",0.06,"32,007,160.80","2,402,940.00",13.32,United States,New York Stock Exchange Inc.,USD,1.00,--
HTLF,HEARTLAND FINANCIAL USA INC,Financials,Equity,"31,997,029.23",0.06,"31,997,029.23","1,049,427.00",30.49,United States,NASDAQ,USD,1.00,--
CUBI,CUSTOMERS BANCORP INC,Financials,Equity,"31,961,279.10",0.06,"31,961,279.10","705,547.00",45.30,United States,New York Stock Exchange Inc.,USD,1.00,--
B,BARNES GROUP INC,Industrials,Equity,"31,929,199.66",0.06,"31,929,199.66","1,221,469.00",26.14,United States,New York Stock Exchange Inc.,USD,1.00,--
UNIT,UNITI GROUP INC,Real Estate,Equity,"31,836,466.80",0.06,"31,836,466.80","5,895,642.00",5.40,United States,NASDAQ,USD,1.00,--
HLIO,HELIOS TECHNOLOGIES INC,Industrials,Equity,"31,813,409.52",0.06,"31,813,409.52","804,588.00",39.54,United States,New York Stock Exchange Inc.,USD,1.00,--
CMPR,CIMPRESS PLC,Industrials,Equity,"31,752,957.90",0.06,"31,752,957.90","441,934.00",71.85,United States,NASDAQ,USD,1.00,--
LADR,LADDER CAPITAL CORP CLASS A,Financials,Equity,"31,685,029.41",0.06,"31,685,029.41","2,877,841.00",11.01,United States,New York Stock Exchange Inc.,USD,1.00,--
USPH,US PHYSICAL THERAPY INC,Health Care,Equity,"31,660,352.20",0.06,"31,660,352.20","362,620.00",87.31,United States,New York Stock Exchange Inc.,USD,1.00,--
PRG,PROG HOLDINGS INC,Financials,Equity,"31,652,343.00",0.06,"31,652,343.00","1,172,309.00",27.00,United States,New York Stock Exchange Inc.,USD,1.00,--
AVPT,AVEPOINT INC CLASS A,Information Technology,Equity,"31,564,371.60",0.06,"31,564,371.60","3,798,360.00",8.31,United States,NASDAQ,USD,1.00,--
KFRC,KFORCE INC,Industrials,Equity,"31,480,849.77",0.06,"31,480,849.77","477,489.00",65.93,United States,NASDAQ,USD,1.00,--
FBK,FB FINANCIAL CORP,Financials,Equity,"31,282,933.76",0.06,"31,282,933.76","939,992.00",33.28,United States,New York Stock Exchange Inc.,USD,1.00,--
CASH,PATHWARD FINANCIAL INC,Financials,Equity,"31,242,869.96",0.06,"31,242,869.96","629,389.00",49.64,United States,NASDAQ,USD,1.00,--
HLF,HERBALIFE NUTRITION LTD,Consumer Staples,Equity,"31,196,302.40",0.06,"31,196,302.40","2,425,840.00",12.86,United States,New York Stock Exchange Inc.,USD,1.00,--
CARS,CARS.COM INC,Communication,Equity,"31,161,127.15",0.06,"31,161,127.15","1,647,865.00",18.91,United States,New York Stock Exchange Inc.,USD,1.00,--
DRS,LEONARDO DRS INC,Industrials,Equity,"31,140,291.84",0.06,"31,140,291.84","1,688,736.00",18.44,United States,NASDAQ,USD,1.00,--
SQSP,SQUARESPACE INC CLASS A,Information Technology,Equity,"31,128,812.28",0.06,"31,128,812.28","1,097,244.00",28.37,United States,New York Stock Exchange Inc.,USD,1.00,--
ALEX,ALEXANDER AND BALDWIN INC,Real Estate,Equity,"31,063,260.04",0.06,"31,063,260.04","1,873,538.00",16.58,United States,New York Stock Exchange Inc.,USD,1.00,--
PAYO,PAYONEER GLOBAL INC,Financials,Equity,"30,951,247.60",0.06,"30,951,247.60","5,753,020.00",5.38,United States,NASDAQ,USD,1.00,--
DO,DIAMOND OFFSHORE DRILLING INC,Energy,Equity,"30,895,350.24",0.06,"30,895,350.24","2,515,908.00",12.28,United States,New York Stock Exchange Inc.,USD,1.00,--
PWSC,POWERSCHOOL HOLDINGS INC CLASS A,Information Technology,Equity,"30,875,312.08",0.06,"30,875,312.08","1,385,786.00",22.28,United States,New York Stock Exchange Inc.,USD,1.00,--
PMT,PENNYMAC MORTGAGE INVESTMENT TRUST,Financials,Equity,"30,866,154.62",0.06,"30,866,154.62","2,233,441.00",13.82,United States,New York Stock Exchange Inc.,USD,1.00,--
PRCT,PROCEPT BIOROBOTICS CORP,Health Care,Equity,"30,848,889.90",0.06,"30,848,889.90","889,017.00",34.70,United States,NASDAQ,USD,1.00,--
ENVA,ENOVA INTERNATIONAL INC,Financials,Equity,"30,752,882.93",0.06,"30,752,882.93","759,143.00",40.51,United States,New York Stock Exchange Inc.,USD,1.00,--
SABR,SABRE CORP,Consumer Discretionary,Equity,"30,736,368.16",0.06,"30,736,368.16","8,174,566.00",3.76,United States,NASDAQ,USD,1.00,--
WABC,WESTAMERICA BANCORPORATION,Financials,Equity,"30,718,544.64",0.06,"30,718,544.64","630,512.00",48.72,United States,NASDAQ,USD,1.00,--
AGIO,AGIOS PHARMACEUTICALS INC,Health Care,Equity,"30,648,517.92",0.06,"30,648,517.92","1,395,652.00",21.96,United States,NASDAQ,USD,1.00,--
