Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Accrual Date
WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIE,Industrials,Equity,"15,316,049.73",0.05,"15,316,049.73","131,683.00",116.31,United States,New York Stock Exchange Inc.,USD,1.00,--
ULTA,ULTA BEAUTY INC,Consumer Discretionary,Equity,"15,303,869.77",0.05,"15,303,869.77","37,373.00",409.49,United States,NASDAQ,USD,1.00,--
FE,FIRSTENERGY CORP,Utilities,Equity,"15,297,099.52",0.05,"15,297,099.52","407,488.00",37.54,United States,New York Stock Exchange Inc.,USD,1.00,--
MTB,M&T BANK CORP,Financials,Equity,"15,279,301.62",0.05,"15,279,301.62","122,166.00",125.07,United States,New York Stock Exchange Inc.,USD,1.00,--
HPE,HEWLETT PACKARD ENTERPRISE,Information Technology,Equity,"15,187,255.86",0.05,"15,187,255.86","962,437.00",15.78,United States,New York Stock Exchange Inc.,USD,1.00,--
INVH,INVITATION HOMES INC,Real Estate,Equity,"15,093,751.55",0.05,"15,093,751.55","452,315.00",33.37,United States,New York Stock Exchange Inc.,USD,1.00,--
ALNY,ALNYLAM PHARMACEUTICALS INC,Health Care,Equity,"14,975,187.20",0.05,"14,975,187.20","91,940.00",162.88,United States,NASDAQ,USD,1.00,--
AEE,AMEREN CORP,Utilities,Equity,"14,952,476.00",0.05,"14,952,476.00","194,188.00",77.00,United States,New York Stock Exchange Inc.,USD,1.00,--
STE,STERIS,Health Care,Equity,"14,901,731.52",0.05,"14,901,731.52","73,567.00",202.56,United States,New York Stock Exchange Inc.,USD,1.00,--
RJF,RAYMOND JAMES INC,Financials,Equity,"14,729,323.70",0.05,"14,729,323.70","140,413.00",104.90,United States,New York Stock Exchange Inc.,USD,1.00,--
CTRA,COTERRA ENERGY INC,Energy,Equity,"14,708,051.61",0.05,"14,708,051.61","551,483.00",26.67,United States,New York Stock Exchange Inc.,USD,1.00,--
HWM,HOWMET AEROSPACE INC,Industrials,Equity,"14,659,416.56",0.05,"14,659,416.56","280,402.00",52.28,United States,New York Stock Exchange Inc.,USD,1.00,--
EXPE,EXPEDIA GROUP INC,Consumer Discretionary,Equity,"14,521,017.42",0.05,"14,521,017.42","106,078.00",136.89,United States,NASDAQ,USD,1.00,--
TRGP,TARGA RESOURCES CORP,Energy,Equity,"14,498,755.04",0.05,"14,498,755.04","166,232.00",87.22,United States,New York Stock Exchange Inc.,USD,1.00,--
PPL,PPL CORP,Utilities,Equity,"14,390,567.04",0.05,"14,390,567.04","548,421.00",26.24,United States,New York Stock Exchange Inc.,USD,1.00,--
GPC,GENUINE PARTS,Consumer Discretionary,Equity,"14,356,736.16",0.05,"14,356,736.16","104,208.00",137.77,United States,New York Stock Exchange Inc.,USD,1.00,--
DOV,DOVER CORP,Industrials,Equity,"14,348,303.68",0.05,"14,348,303.68","103,553.00",138.56,United States,New York Stock Exchange Inc.,USD,1.00,--
VRSN,VERISIGN INC,Information Technology,Equity,"14,314,882.72",0.05,"14,314,882.72","66,842.00",214.16,United States,NASDAQ,USD,1.00,--
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Materials,Equity,"14,239,326.17",0.05,"14,239,326.17","189,883.00",74.99,United States,New York Stock Exchange Inc.,USD,1.00,--
PHM,PULTEGROUP INC,Consumer Discretionary,Equity,"14,163,792.28",0.05,"14,163,792.28","161,062.00",87.94,United States,New York Stock Exchange Inc.,USD,1.00,--
PINS,PINTEREST INC CLASS A,Communication,Equity,"14,024,294.96",0.04,"14,024,294.96","441,571.00",31.76,United States,New York Stock Exchange Inc.,USD,1.00,--
MKL,MARKEL GROUP INC,Financials,Equity,"13,966,215.00",0.04,"13,966,215.00","9,770.00","1,429.50",United States,New York Stock Exchange Inc.,USD,1.00,--
CBOE,CBOE GLOBAL MARKETS INC,Financials,Equity,"13,943,306.22",0.04,"13,943,306.22","77,437.00",180.06,United States,Cboe BZX formerly known as BATS,USD,1.00,--
DRI,DARDEN RESTAURANTS INC,Consumer Discretionary,Equity,"13,912,999.46",0.04,"13,912,999.46","88,918.00",156.47,United States,New York Stock Exchange Inc.,USD,1.00,--
NDAQ,NASDAQ INC,Financials,Equity,"13,907,314.32",0.04,"13,907,314.32","252,264.00",55.13,United States,NASDAQ,USD,1.00,--
LH,LABORATORY CORPORATION OF AMERICA,Health Care,Equity,"13,858,742.00",0.04,"13,858,742.00","65,495.00",211.60,United States,New York Stock Exchange Inc.,USD,1.00,--
NU,NU HOLDINGS LTD CLASS A,Financials,Equity,"13,800,310.20",0.04,"13,800,310.20","1,703,742.00",8.10,United States,New York Stock Exchange Inc.,USD,1.00,--
FITB,FIFTH THIRD BANCORP,Financials,Equity,"13,777,254.57",0.04,"13,777,254.57","506,703.00",27.19,United States,NASDAQ,USD,1.00,--
TDY,TELEDYNE TECHNOLOGIES INC,Information Technology,Equity,"13,703,973.20",0.04,"13,703,973.20","34,655.00",395.44,United States,New York Stock Exchange Inc.,USD,1.00,--
GRMN,GARMIN LTD,Consumer Discretionary,Equity,"13,691,485.65",0.04,"13,691,485.65","113,745.00",120.37,United States,New York Stock Exchange Inc.,USD,1.00,--
IRM,IRON MOUNTAIN INC,Real Estate,Equity,"13,635,893.79",0.04,"13,635,893.79","215,451.00",63.29,United States,New York Stock Exchange Inc.,USD,1.00,--
BAX,BAXTER INTERNATIONAL INC,Health Care,Equity,"13,573,459.09",0.04,"13,573,459.09","378,407.00",35.87,United States,New York Stock Exchange Inc.,USD,1.00,--
NVR,NVR INC,Consumer Discretionary,Equity,"13,565,900.20",0.04,"13,565,900.20","2,180.00","6,222.89",United States,New York Stock Exchange Inc.,USD,1.00,--
COIN,COINBASE GLOBAL INC CLASS A,Financials,Equity,"13,459,490.75",0.04,"13,459,490.75","123,199.00",109.25,United States,NASDAQ,USD,1.00,--
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Industrials,Equity,"13,403,160.90",0.04,"13,403,160.90","113,538.00",118.05,United States,New York Stock Exchange Inc.,USD,1.00,--
STLD,STEEL DYNAMICS INC,Materials,Equity,"13,372,418.50",0.04,"13,372,418.50","118,655.00",112.70,United States,NASDAQ,USD,1.00,--
ARE,ALEXANDRIA REAL ESTATE EQUITIES RE,Real Estate,Equity,"13,358,548.57",0.04,"13,358,548.57","127,723.00",104.59,United States,New York Stock Exchange Inc.,USD,1.00,--
VTR,VENTAS REIT INC,Real Estate,Equity,"13,337,273.10",0.04,"13,337,273.10","298,373.00",44.70,United States,New York Stock Exchange Inc.,USD,1.00,--
CPNG,COUPANG INC CLASS A,Consumer Discretionary,Equity,"13,150,182.50",0.04,"13,150,182.50","809,242.00",16.25,United States,New York Stock Exchange Inc.,USD,1.00,--
FDS,FACTSET RESEARCH SYSTEMS INC,Financials,Equity,"13,134,507.68",0.04,"13,134,507.68","28,693.00",457.76,United States,New York Stock Exchange Inc.,USD,1.00,--
BRO,BROWN & BROWN INC,Financials,Equity,"13,108,008.08",0.04,"13,108,008.08","175,852.00",74.54,United States,New York Stock Exchange Inc.,USD,1.00,--
EG,EVEREST GROUP LTD,Financials,Equity,"13,070,192.34",0.04,"13,070,192.34","32,034.00",408.01,United States,New York Stock Exchange Inc.,USD,1.00,--
PTC,PTC INC,Information Technology,Equity,"13,071,592.80",0.04,"13,071,592.80","84,688.00",154.35,United States,NASDAQ,USD,1.00,--
LPLA,LPL FINANCIAL HOLDINGS INC,Financials,Equity,"13,038,994.72",0.04,"13,038,994.72","57,608.00",226.34,United States,NASDAQ,USD,1.00,--
CNP,CENTERPOINT ENERGY INC,Utilities,Equity,"13,000,162.00",0.04,"13,000,162.00","467,800.00",27.79,United States,New York Stock Exchange Inc.,USD,1.00,--
PFG,PRINCIPAL FINANCIAL GROUP INC,Financials,Equity,"12,956,231.25",0.04,"12,956,231.25","179,325.00",72.25,United States,NASDAQ,USD,1.00,--
HOLX,HOLOGIC INC,Health Care,Equity,"12,938,337.18",0.04,"12,938,337.18","179,251.00",72.18,United States,NASDAQ,USD,1.00,--
CLX,CLOROX,Consumer Staples,Equity,"12,913,009.51",0.04,"12,913,009.51","91,901.00",140.51,United States,New York Stock Exchange Inc.,USD,1.00,--
ARES,ARES MANAGEMENT CORP CLASS A,Financials,Equity,"12,880,588.12",0.04,"12,880,588.12","118,366.00",108.82,United States,New York Stock Exchange Inc.,USD,1.00,--
AKAM,AKAMAI TECHNOLOGIES INC,Information Technology,Equity,"12,878,951.57",0.04,"12,878,951.57","113,401.00",113.57,United States,NASDAQ,USD,1.00,--
RBLX,ROBLOX CORP CLASS A,Communication,Equity,"12,823,513.94",0.04,"12,823,513.94","339,067.00",37.82,United States,New York Stock Exchange Inc.,USD,1.00,--
TYL,TYLER TECHNOLOGIES INC,Information Technology,Equity,"12,777,031.14",0.04,"12,777,031.14","31,022.00",411.87,United States,New York Stock Exchange Inc.,USD,1.00,--
FSLR,FIRST SOLAR INC,Information Technology,Equity,"12,693,906.72",0.04,"12,693,906.72","79,476.00",159.72,United States,NASDAQ,USD,1.00,--
FLT,FLEETCOR TECHNOLOGIES INC,Financials,Equity,"12,568,174.62",0.04,"12,568,174.62","53,786.00",233.67,United States,New York Stock Exchange Inc.,USD,1.00,--
BLDR,BUILDERS FIRSTSOURCE INC,Industrials,Equity,"12,548,988.72",0.04,"12,548,988.72","94,014.00",133.48,United States,New York Stock Exchange Inc.,USD,1.00,--
MKC,MCCORMICK & CO NON-VOTING INC,Consumer Staples,Equity,"12,447,247.05",0.04,"12,447,247.05","188,167.00",66.15,United States,New York Stock Exchange Inc.,USD,1.00,--
BMRN,BIOMARIN PHARMACEUTICAL INC,Health Care,Equity,"12,312,573.42",0.04,"12,312,573.42","139,251.00",88.42,United States,NASDAQ,USD,1.00,--
ZS,ZSCALER INC,Information Technology,Equity,"12,297,805.12",0.04,"12,297,805.12","64,508.00",190.64,United States,NASDAQ,USD,1.00,--
BAH,BOOZ ALLEN HAMILTON HOLDING CORP C,Industrials,Equity,"12,294,628.38",0.04,"12,294,628.38","96,489.00",127.42,United States,New York Stock Exchange Inc.,USD,1.00,--
JBL,JABIL INC,Information Technology,Equity,"12,286,575.00",0.04,"12,286,575.00","94,150.00",130.50,United States,New York Stock Exchange Inc.,USD,1.00,--
DECK,DECKERS OUTDOOR CORP,Consumer Discretionary,Equity,"12,274,927.50",0.04,"12,274,927.50","19,407.00",632.50,United States,New York Stock Exchange Inc.,USD,1.00,--
CMS,CMS ENERGY CORP,Utilities,Equity,"12,276,042.35",0.04,"12,276,042.35","215,105.00",57.07,United States,New York Stock Exchange Inc.,USD,1.00,--
BALL,BALL CORP,Materials,Equity,"12,249,762.97",0.04,"12,249,762.97","228,583.00",53.59,United States,New York Stock Exchange Inc.,USD,1.00,--
ALGN,ALIGN TECHNOLOGY INC,Health Care,Equity,"12,239,293.83",0.04,"12,239,293.83","56,327.00",217.29,United States,NASDAQ,USD,1.00,--
COO,COOPER INC,Health Care,Equity,"12,197,981.12",0.04,"12,197,981.12","35,978.00",339.04,United States,NASDAQ,USD,1.00,--
NTAP,NETAPP INC,Information Technology,Equity,"12,150,452.05",0.04,"12,150,452.05","155,795.00",77.99,United States,NASDAQ,USD,1.00,--
ATO,ATMOS ENERGY CORP,Utilities,Equity,"12,148,692.15",0.04,"12,148,692.15","107,463.00",113.05,United States,New York Stock Exchange Inc.,USD,1.00,--
LVS,LAS VEGAS SANDS CORP,Consumer Discretionary,Equity,"12,132,834.56",0.04,"12,132,834.56","246,202.00",49.28,United States,New York Stock Exchange Inc.,USD,1.00,--
BG,BUNGE GLOBAL SA,Consumer Staples,Equity,"12,065,721.46",0.04,"12,065,721.46","110,149.00",109.54,United States,New York Stock Exchange Inc.,USD,1.00,--
WAT,WATERS CORP,Health Care,Equity,"11,952,654.15",0.04,"11,952,654.15","43,255.00",276.33,United States,New York Stock Exchange Inc.,USD,1.00,--
DKNG,DRAFTKINGS INC CLASS A,Consumer Discretionary,Equity,"11,940,825.44",0.04,"11,940,825.44","308,708.00",38.68,United States,NASDAQ,USD,1.00,--
ZM,ZOOM VIDEO COMMUNICATIONS INC CLAS,Information Technology,Equity,"11,884,954.51",0.04,"11,884,954.51","186,197.00",63.83,United States,NASDAQ,USD,1.00,--
HUBB,HUBBELL INC,Industrials,Equity,"11,837,836.35",0.04,"11,837,836.35","39,495.00",299.73,United States,New York Stock Exchange Inc.,USD,1.00,--
VLTO,VERALTO CORP,Industrials,Equity,"11,819,051.72",0.04,"11,819,051.72","162,038.00",72.94,United States,New York Stock Exchange Inc.,USD,1.00,--
HBAN,HUNTINGTON BANCSHARES INC,Financials,Equity,"11,715,392.51",0.04,"11,715,392.51","1,077,773.00",10.87,United States,NASDAQ,USD,1.00,--
CINF,CINCINNATI FINANCIAL CORP,Financials,Equity,"11,691,743.20",0.04,"11,691,743.20","114,580.00",102.04,United States,NASDAQ,USD,1.00,--
RS,RELIANCE STEEL & ALUMINUM,Materials,Equity,"11,676,516.00",0.04,"11,676,516.00","43,600.00",267.81,United States,New York Stock Exchange Inc.,USD,1.00,--
AXON,AXON ENTERPRISE INC,Industrials,Equity,"11,663,613.57",0.04,"11,663,613.57","51,411.00",226.87,United States,NASDAQ,USD,1.00,--
NTRS,NORTHERN TRUST CORP,Financials,Equity,"11,624,221.35",0.04,"11,624,221.35","152,649.00",76.15,United States,NASDAQ,USD,1.00,--
MRO,MARATHON OIL CORP,Energy,Equity,"11,585,311.44",0.04,"11,585,311.44","459,006.00",25.24,United States,New York Stock Exchange Inc.,USD,1.00,--
J,JACOBS SOLUTIONS INC,Industrials,Equity,"11,566,955.52",0.04,"11,566,955.52","93,312.00",123.96,United States,New York Stock Exchange Inc.,USD,1.00,--
OMC,OMNICOM GROUP INC,Communication,Equity,"11,565,291.52",0.04,"11,565,291.52","145,732.00",79.36,United States,New York Stock Exchange Inc.,USD,1.00,--
ENTG,ENTEGRIS INC,Information Technology,Equity,"11,492,683.06",0.04,"11,492,683.06","111,374.00",103.19,United States,NASDAQ,USD,1.00,--
ILMN,ILLUMINA INC,Health Care,Equity,"11,426,188.80",0.04,"11,426,188.80","116,880.00",97.76,United States,NASDAQ,USD,1.00,--
TXT,TEXTRON INC,Industrials,Equity,"11,396,636.92",0.04,"11,396,636.92","146,092.00",78.01,United States,New York Stock Exchange Inc.,USD,1.00,--
FCNCA,FIRST CITIZENS BANCSHARES INC CLAS,Financials,Equity,"11,355,040.00",0.04,"11,355,040.00","8,000.00","1,419.38",United States,NASDAQ,USD,1.00,--
DGX,QUEST DIAGNOSTICS INC,Health Care,Equity,"11,342,998.50",0.04,"11,342,998.50","83,558.00",135.75,United States,New York Stock Exchange Inc.,USD,1.00,--
SUI,SUN COMMUNITIES REIT INC,Real Estate,Equity,"11,295,365.01",0.04,"11,295,365.01","91,099.00",123.99,United States,New York Stock Exchange Inc.,USD,1.00,--
AVY,AVERY DENNISON CORP,Materials,Equity,"11,291,771.40",0.04,"11,291,771.40","59,493.00",189.80,United States,New York Stock Exchange Inc.,USD,1.00,--
WDC,WESTERN DIGITAL CORP,Information Technology,Equity,"11,221,857.11",0.04,"11,221,857.11","239,221.00",46.91,United States,NASDAQ,USD,1.00,--
CF,CF INDUSTRIES HOLDINGS INC,Materials,Equity,"11,178,783.00",0.04,"11,178,783.00","146,300.00",76.41,United States,New York Stock Exchange Inc.,USD,1.00,--
RF,REGIONS FINANCIAL CORP,Financials,Equity,"11,125,360.04",0.04,"11,125,360.04","693,601.00",16.04,United States,New York Stock Exchange Inc.,USD,1.00,--
SWKS,SKYWORKS SOLUTIONS INC,Information Technology,Equity,"11,098,689.91",0.04,"11,098,689.91","117,733.00",94.27,United States,NASDAQ,USD,1.00,--
JBHT,JB HUNT TRANSPORT SERVICES INC,Industrials,Equity,"11,058,234.72",0.04,"11,058,234.72","61,048.00",181.14,United States,NASDAQ,USD,1.00,--
VRT,VERTIV HOLDINGS CLASS A,Industrials,Equity,"11,051,991.04",0.04,"11,051,991.04","253,952.00",43.52,United States,New York Stock Exchange Inc.,USD,1.00,--
WBA,WALGREEN BOOTS ALLIANCE INC,Consumer Staples,Equity,"11,011,031.79",0.04,"11,011,031.79","532,191.00",20.69,United States,NASDAQ,USD,1.00,--
IEX,IDEX CORP,Industrials,Equity,"11,004,972.00",0.04,"11,004,972.00","55,792.00",197.25,United States,New York Stock Exchange Inc.,USD,1.00,--
ALB,ALBEMARLE CORP,Materials,Equity,"11,006,367.55",0.04,"11,006,367.55","86,945.00",126.59,United States,New York Stock Exchange Inc.,USD,1.00,--
GDDY,GODADDY INC CLASS A,Information Technology,Equity,"10,945,857.00",0.04,"10,945,857.00","115,050.00",95.14,United States,New York Stock Exchange Inc.,USD,1.00,--
LUV,SOUTHWEST AIRLINES,Industrials,Equity,"10,844,230.60",0.03,"10,844,230.60","438,860.00",24.71,United States,New York Stock Exchange Inc.,USD,1.00,--
LDOS,LEIDOS HOLDINGS INC,Industrials,Equity,"10,836,666.00",0.03,"10,836,666.00","101,925.00",106.32,United States,New York Stock Exchange Inc.,USD,1.00,--
TER,TERADYNE INC,Information Technology,Equity,"10,734,225.24",0.03,"10,734,225.24","116,121.00",92.44,United States,NASDAQ,USD,1.00,--
EQT,EQT CORP,Energy,Equity,"10,733,506.56",0.03,"10,733,506.56","266,208.00",40.32,United States,New York Stock Exchange Inc.,USD,1.00,--
WRB,WR BERKLEY CORP,Financials,Equity,"10,675,708.98",0.03,"10,675,708.98","150,214.00",71.07,United States,New York Stock Exchange Inc.,USD,1.00,--
MAA,MID AMERICA APARTMENT COMMUNITIES,Real Estate,Equity,"10,638,251.68",0.03,"10,638,251.68","86,992.00",122.29,United States,New York Stock Exchange Inc.,USD,1.00,--
CCL,CARNIVAL CORP,Consumer Discretionary,Equity,"10,631,933.79",0.03,"10,631,933.79","734,757.00",14.47,United States,New York Stock Exchange Inc.,USD,1.00,--
LW,LAMB WESTON HOLDINGS INC,Consumer Staples,Equity,"10,586,866.73",0.03,"10,586,866.73","107,057.00",98.89,United States,New York Stock Exchange Inc.,USD,1.00,--
SNA,SNAP ON INC,Industrials,Equity,"10,559,688.15",0.03,"10,559,688.15","38,445.00",274.67,United States,New York Stock Exchange Inc.,USD,1.00,--
EPAM,EPAM SYSTEMS INC,Information Technology,Equity,"10,509,570.00",0.03,"10,509,570.00","41,214.00",255.00,United States,New York Stock Exchange Inc.,USD,1.00,--
K,KELLANOVA,Consumer Staples,Equity,"10,160,292.48",0.03,"10,160,292.48","191,776.00",52.98,United States,New York Stock Exchange Inc.,USD,1.00,--
AMCR,AMCOR PLC,Materials,Equity,"10,157,767.36",0.03,"10,157,767.36","1,094,587.00",9.28,United States,New York Stock Exchange Inc.,USD,1.00,--
LYV,LIVE NATION ENTERTAINMENT INC,Communication,Equity,"10,154,405.93",0.03,"10,154,405.93","115,667.00",87.79,United States,New York Stock Exchange Inc.,USD,1.00,--
POOL,POOL CORP,Consumer Discretionary,Equity,"10,146,997.32",0.03,"10,146,997.32","28,482.00",356.26,United States,NASDAQ,USD,1.00,--
SWK,STANLEY BLACK & DECKER INC,Industrials,Equity,"10,147,081.28",0.03,"10,147,081.28","113,072.00",89.74,United States,New York Stock Exchange Inc.,USD,1.00,--
MANH,MANHATTAN ASSOCIATES INC,Information Technology,Equity,"10,111,878.00",0.03,"10,111,878.00","45,549.00",222.00,United States,NASDAQ,USD,1.00,--
ESS,ESSEX PROPERTY TRUST REIT INC,Real Estate,Equity,"10,083,981.60",0.03,"10,083,981.60","47,376.00",212.85,United States,New York Stock Exchange Inc.,USD,1.00,--
PKG,PACKAGING CORP OF AMERICA,Materials,Equity,"10,076,235.61",0.03,"10,076,235.61","65,341.00",154.21,United States,New York Stock Exchange Inc.,USD,1.00,--
CSL,CARLISLE COMPANIES INC,Industrials,Equity,"10,052,428.05",0.03,"10,052,428.05","36,681.00",274.05,United States,New York Stock Exchange Inc.,USD,1.00,--
CAG,CONAGRA BRANDS INC,Consumer Staples,Equity,"10,053,410.44",0.03,"10,053,410.44","354,868.00",28.33,United States,New York Stock Exchange Inc.,USD,1.00,--
AVTR,AVANTOR INC,Health Care,Equity,"10,010,585.83",0.03,"10,010,585.83","498,287.00",20.09,United States,New York Stock Exchange Inc.,USD,1.00,--
GGG,GRACO INC,Industrials,Equity,"9,965,657.46",0.03,"9,965,657.46","123,429.00",80.74,United States,New York Stock Exchange Inc.,USD,1.00,--
TSN,TYSON FOODS INC CLASS A,Consumer Staples,Equity,"9,931,636.66",0.03,"9,931,636.66","206,866.00",48.01,United States,New York Stock Exchange Inc.,USD,1.00,--
ENPH,ENPHASE ENERGY INC,Information Technology,Equity,"9,881,022.60",0.03,"9,881,022.60","98,613.00",100.20,United States,NASDAQ,USD,1.00,--
NDSN,NORDSON CORP,Industrials,Equity,"9,871,568.00",0.03,"9,871,568.00","42,400.00",232.82,United States,NASDAQ,USD,1.00,--
MAS,MASCO CORP,Industrials,Equity,"9,835,619.04",0.03,"9,835,619.04","165,918.00",59.28,United States,New York Stock Exchange Inc.,USD,1.00,--
BBY,BEST BUY CO INC,Consumer Discretionary,Equity,"9,787,680.19",0.03,"9,787,680.19","143,873.00",68.03,United States,New York Stock Exchange Inc.,USD,1.00,--
DPZ,DOMINOS PIZZA INC,Consumer Discretionary,Equity,"9,717,956.49",0.03,"9,717,956.49","26,301.00",369.49,United States,New York Stock Exchange Inc.,USD,1.00,--
LII,LENNOX INTERNATIONAL INC,Industrials,Equity,"9,688,574.24",0.03,"9,688,574.24","23,564.00",411.16,United States,New York Stock Exchange Inc.,USD,1.00,--
WSO,WATSCO INC,Industrials,Equity,"9,684,432.00",0.03,"9,684,432.00","24,680.00",392.40,United States,New York Stock Exchange Inc.,USD,1.00,--
UAL,UNITED AIRLINES HOLDINGS INC,Industrials,Equity,"9,642,385.80",0.03,"9,642,385.80","242,271.00",39.80,United States,NASDAQ,USD,1.00,--
CE,CELANESE CORP,Materials,Equity,"9,612,986.06",0.03,"9,612,986.06","72,986.00",131.71,United States,New York Stock Exchange Inc.,USD,1.00,--
RPM,RPM INTERNATIONAL INC,Materials,Equity,"9,551,464.65",0.03,"9,551,464.65","93,835.00",101.79,United States,New York Stock Exchange Inc.,USD,1.00,--
PODD,INSULET CORP,Health Care,Equity,"9,501,251.07",0.03,"9,501,251.07","50,997.00",186.31,United States,NASDAQ,USD,1.00,--
FWONK,LIBERTY MEDIA FORMULA ONE CORP SER,Communication,Equity,"9,452,130.60",0.03,"9,452,130.60","144,705.00",65.32,United States,NASDAQ,USD,1.00,--
VST,VISTRA CORP,Utilities,Equity,"9,437,199.86",0.03,"9,437,199.86","271,106.00",34.81,United States,New York Stock Exchange Inc.,USD,1.00,--
CFG,CITIZENS FINANCIAL GROUP INC,Financials,Equity,"9,367,632.36",0.03,"9,367,632.36","350,061.00",26.76,United States,New York Stock Exchange Inc.,USD,1.00,--
L,LOEWS CORP,Financials,Equity,"9,361,278.50",0.03,"9,361,278.50","136,661.00",68.50,United States,New York Stock Exchange Inc.,USD,1.00,--
ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,Equity,"9,291,940.88",0.03,"9,291,940.88","133,256.00",69.73,United States,New York Stock Exchange Inc.,USD,1.00,--
DT,DYNATRACE INC,Information Technology,Equity,"9,262,008.80",0.03,"9,262,008.80","178,390.00",51.92,United States,New York Stock Exchange Inc.,USD,1.00,--
WPC,W. P. CAREY REIT INC,Real Estate,Equity,"9,236,130.20",0.03,"9,236,130.20","158,180.00",58.39,United States,New York Stock Exchange Inc.,USD,1.00,--
LNT,ALLIANT ENERGY CORP,Utilities,Equity,"9,225,982.82",0.03,"9,225,982.82","186,233.00",49.54,United States,NASDAQ,USD,1.00,--
SYF,SYNCHRONY FINANCIAL,Financials,Equity,"9,133,782.56",0.03,"9,133,782.56","307,742.00",29.68,United States,New York Stock Exchange Inc.,USD,1.00,--
HST,HOST HOTELS & RESORTS REIT INC,Real Estate,Equity,"9,038,261.21",0.03,"9,038,261.21","519,739.00",17.39,United States,NASDAQ,USD,1.00,--
LKQ,LKQ CORP,Consumer Discretionary,Equity,"8,997,744.10",0.03,"8,997,744.10","196,715.00",45.74,United States,NASDAQ,USD,1.00,--
SSNC,SS AND C TECHNOLOGIES HOLDINGS INC,Industrials,Equity,"8,926,064.46",0.03,"8,926,064.46","160,483.00",55.62,United States,NASDAQ,USD,1.00,--
AMH,AMERICAN HOMES RENT REIT CLASS A,Real Estate,Equity,"8,842,348.24",0.03,"8,842,348.24","245,894.00",35.96,United States,New York Stock Exchange Inc.,USD,1.00,--
MOS,MOSAIC,Materials,Equity,"8,799,907.74",0.03,"8,799,907.74","244,374.00",36.01,United States,New York Stock Exchange Inc.,USD,1.00,--
OC,OWENS CORNING,Industrials,Equity,"8,765,528.40",0.03,"8,765,528.40","66,285.00",132.24,United States,New York Stock Exchange Inc.,USD,1.00,--
IPG,INTERPUBLIC GROUP OF COMPANIES INC,Communication,Equity,"8,737,242.03",0.03,"8,737,242.03","286,749.00",30.47,United States,New York Stock Exchange Inc.,USD,1.00,--
MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,Equity,"8,713,057.95",0.03,"8,713,057.95","215,937.00",40.35,United States,New York Stock Exchange Inc.,USD,1.00,--
ROKU,ROKU INC CLASS A,Communication,Equity,"8,636,069.26",0.03,"8,636,069.26","91,117.00",94.78,United States,NASDAQ,USD,1.00,--
EXAS,EXACT SCIENCES CORP,Health Care,Equity,"8,628,263.98",0.03,"8,628,263.98","131,971.00",65.38,United States,NASDAQ,USD,1.00,--
SJM,JM SMUCKER,Consumer Staples,Equity,"8,619,151.77",0.03,"8,619,151.77","76,067.00",113.31,United States,New York Stock Exchange Inc.,USD,1.00,--
GEN,GEN DIGITAL INC,Information Technology,Equity,"8,618,354.42",0.03,"8,618,354.42","406,718.00",21.19,United States,NASDAQ,USD,1.00,--
WSM,WILLIAMS SONOMA INC,Consumer Discretionary,Equity,"8,548,144.35",0.03,"8,548,144.35","47,105.00",181.47,United States,New York Stock Exchange Inc.,USD,1.00,--
ZBRA,ZEBRA TECHNOLOGIES CORP CLASS A,Information Technology,Equity,"8,537,959.72",0.03,"8,537,959.72","37,802.00",225.86,United States,NASDAQ,USD,1.00,--
TRU,TRANSUNION,Industrials,Equity,"8,504,300.82",0.03,"8,504,300.82","143,678.00",59.19,United States,New York Stock Exchange Inc.,USD,1.00,--
OVV,OVINTIV INC,Energy,Equity,"8,505,050.40",0.03,"8,505,050.40","190,440.00",44.66,United States,New York Stock Exchange Inc.,USD,1.00,--
KIM,KIMCO REALTY REIT CORP,Real Estate,Equity,"8,474,025.00",0.03,"8,474,025.00","451,948.00",18.75,United States,New York Stock Exchange Inc.,USD,1.00,--
ACM,AECOM,Industrials,Equity,"8,447,065.37",0.03,"8,447,065.37","96,571.00",87.47,United States,New York Stock Exchange Inc.,USD,1.00,--
FNF,FIDELITY NATIONAL FINANCIAL INC,Financials,Equity,"8,429,058.72",0.03,"8,429,058.72","188,823.00",44.64,United States,New York Stock Exchange Inc.,USD,1.00,--
EVRG,EVERGY INC,Utilities,Equity,"8,424,005.07",0.03,"8,424,005.07","165,729.00",50.83,United States,NASDAQ,USD,1.00,--
IP,INTERNATIONAL PAPER,Materials,Equity,"8,419,454.60",0.03,"8,419,454.60","255,755.00",32.92,United States,New York Stock Exchange Inc.,USD,1.00,--
GLPI,GAMING AND LEISURE PROPERTIES REIT,Real Estate,Equity,"8,414,515.20",0.03,"8,414,515.20","187,824.00",44.80,United States,NASDAQ,USD,1.00,--
AES,AES CORP,Utilities,Equity,"8,394,462.20",0.03,"8,394,462.20","496,420.00",16.91,United States,New York Stock Exchange Inc.,USD,1.00,--
